Ticket Number,Issued Date,Location,Violation Code,Violation Description,Fine Level 1,Camera ID
"8,000,075,951",12/01/2025 11:42:31,1321 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,957",12/01/2025 11:43:25,1463 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,956",12/01/2025 11:43:27,1467 N HALSTED ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,958",12/01/2025 11:47:55,1552 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,959",12/01/2025 11:48:04,1531 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,961",12/01/2025 11:48:12,1510 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,963",12/01/2025 11:48:17,1448 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,964",12/01/2025 11:49:20,1318 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,965",12/01/2025 11:49:47,1220 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,967",12/01/2025 11:50:49,902 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,968",12/01/2025 11:51:05,828 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,969",12/01/2025 11:51:12,808 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,970",12/01/2025 11:51:30,744 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,971",12/01/2025 12:04:42,834 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,972",12/01/2025 12:05:22,1018 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,973",12/01/2025 12:10:52,1432 W ERIE ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,978",12/01/2025 12:34:57,1139 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,980",12/01/2025 12:36:11,1401 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,981",12/01/2025 12:36:31,1505 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,983",12/01/2025 12:36:34,1512 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,982",12/01/2025 12:36:38,1521 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,984",12/01/2025 12:47:53,1346 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,986",12/01/2025 12:48:46,1208 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,987",12/01/2025 12:48:47,1208 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,988",12/01/2025 12:49:04,1100 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,989",12/01/2025 12:50:19,828 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,003,618",12/01/2025 12:56:54,500 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,619",12/01/2025 13:00:04,144 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,754",12/01/2025 13:00:05,144 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,621",12/01/2025 13:04:04,24 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,622",12/01/2025 13:04:08,100 N DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8303
"8,000,075,990",12/01/2025 13:05:23,317 W ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,991",12/01/2025 13:06:13,210 W ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,992",12/01/2025 13:12:53,814 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,993",12/01/2025 13:13:51,1016 W HUBBARD ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,995",12/01/2025 13:14:49,1162 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,996",12/01/2025 13:16:49,1418 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,998",12/01/2025 13:28:57,1534 N ELSTON AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,002",12/01/2025 13:36:07,1444 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,003",12/01/2025 13:36:10,1440 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,075,999",12/01/2025 13:36:11,1440 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,001",12/01/2025 13:37:28,1226 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,004",12/01/2025 13:39:37,1427 N DEARBORN PKWY,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3904
"8,000,076,012",12/01/2025 13:40:22,299 W HADDOCK PL,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,005",12/01/2025 14:09:01,1111 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,009",12/01/2025 14:10:08,868 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,010",12/01/2025 14:10:11,870 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,015",12/01/2025 14:22:42,1430 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,016",12/01/2025 14:27:48,1417 W ERIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,019",12/01/2025 14:28:48,225 W ILLINOIS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,021",12/01/2025 14:31:24,20 W KINZIE ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,022",12/01/2025 14:33:01,149 W KINZIE ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,023",12/01/2025 14:34:17,115 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,500,003,686",12/01/2025 14:38:11,341 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,687",12/01/2025 14:39:20,400 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,024",12/01/2025 14:43:49,1414 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,025",12/01/2025 14:44:39,1324 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,027",12/01/2025 14:45:37,1100 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,026",12/01/2025 14:46:28,868 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,028",12/01/2025 16:10:20,1251 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,029",12/01/2025 16:11:51,1559 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,030",12/01/2025 16:11:59,1561 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,031",12/01/2025 16:25:08,1466 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,003,755",12/01/2025 16:32:10,0 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,632",12/01/2025 16:49:06,1400 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,633",12/01/2025 16:49:09,1400 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,033",12/01/2025 16:51:06,1362 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,032",12/01/2025 16:51:12,1335 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,035",12/01/2025 16:58:28,1035 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,037",12/01/2025 17:05:24,1340 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,038",12/01/2025 17:06:35,1208 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,003,634",12/01/2025 17:07:19,732 N ORLEANS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,040",12/01/2025 17:07:59,918 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,039",12/01/2025 17:08:08,902 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,042",12/01/2025 17:09:27,812 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,500,003,623",12/01/2025 17:09:33,200 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,500,003,624",12/01/2025 17:11:58,36 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,500,003,625",12/01/2025 17:11:59,36 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,626",12/01/2025 17:12:05,36 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,627",12/01/2025 17:14:29,65 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,043",12/01/2025 17:14:36,161 W KINZIE ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,045",12/01/2025 17:24:15,158 E GRAND AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,047",12/01/2025 17:25:48,28 E GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,003,628",12/01/2025 17:51:24,65 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,629",12/01/2025 17:51:47,40 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,756",12/01/2025 17:53:00,1 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,048",12/01/2025 18:04:07,1552 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,050",12/01/2025 18:07:08,1034 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,052",12/01/2025 18:07:09,1034 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,051",12/01/2025 18:07:10,1034 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,054",12/01/2025 18:19:41,175 S FRANKLIN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,055",12/01/2025 18:20:21,1 N FRANKLIN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,056",12/01/2025 18:34:17,169 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,057",12/01/2025 18:34:31,115 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,058",12/01/2025 18:34:31,115 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,059",12/01/2025 18:34:35,115 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,060",12/01/2025 18:34:44,111 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,003,757",12/01/2025 19:47:57,400 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,003,635",12/02/2025 04:29:21,1400 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,688",12/02/2025 06:03:53,1200 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,630",12/02/2025 07:17:48,1 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,000,076,078",12/02/2025 07:19:52,356 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,061",12/02/2025 07:24:07,222 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,062",12/02/2025 07:24:54,318 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,063",12/02/2025 07:26:00,406 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,064",12/02/2025 07:26:01,418 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,068",12/02/2025 07:30:53,229 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,079",12/02/2025 07:31:03,1034 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,069",12/02/2025 07:31:25,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,071",12/02/2025 07:31:58,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,073",12/02/2025 07:37:28,158 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,074",12/02/2025 07:37:57,158 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,075",12/02/2025 07:38:03,172 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,500,003,758",12/02/2025 07:39:57,340 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,500,003,759",12/02/2025 07:43:05,36 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,500,003,760",12/02/2025 07:43:06,36 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,500,003,761",12/02/2025 07:44:16,40 E CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8306
"8,000,076,092",12/02/2025 07:47:35,1058 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,093",12/02/2025 07:48:03,1108 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,094",12/02/2025 07:48:08,1114 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,083",12/02/2025 07:50:28,1221 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,095",12/02/2025 07:51:12,1516 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,096",12/02/2025 07:51:20,1520 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,084",12/02/2025 07:51:56,1421 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,085",12/02/2025 07:51:59,1423 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,086",12/02/2025 07:52:04,1437 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,087",12/02/2025 07:52:23,1543 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,090",12/02/2025 08:01:09,1323 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,081",12/02/2025 08:10:10,3 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,076,082",12/02/2025 08:10:11,5 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,076,080",12/02/2025 08:10:36,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,500,003,764",12/02/2025 08:12:02,1 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,000,076,098",12/02/2025 08:14:48,1033 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,099",12/02/2025 08:24:00,956 W ROOSEVELT RD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,103",12/02/2025 09:09:51,1125 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,076,107",12/02/2025 09:22:15,444 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,500,003,765",12/02/2025 09:23:07,36 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,109",12/02/2025 09:24:36,111 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,110",12/02/2025 09:34:09,155 N FRANKLIN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,111",12/02/2025 09:34:16,161 N FRANKLIN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,119",12/02/2025 09:41:20,1227 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,113",12/02/2025 09:42:15,301 N CLINTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,120",12/02/2025 09:45:44,1345 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,121",12/02/2025 09:45:46,1347 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,122",12/02/2025 09:45:48,1351 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,125",12/02/2025 09:46:12,1429 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,126",12/02/2025 09:46:12,1431 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,131",12/02/2025 09:56:16,832 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,132",12/02/2025 09:56:28,862 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,133",12/02/2025 09:57:06,1014 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,134",12/02/2025 09:57:19,1040 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,135",12/02/2025 09:57:20,1044 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,136",12/02/2025 09:58:10,1126 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,139",12/02/2025 09:59:33,1346 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,140",12/02/2025 09:59:34,1346 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,141",12/02/2025 09:59:51,1400 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,142",12/02/2025 10:04:14,1041 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,143",12/02/2025 10:04:15,1039 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,144",12/02/2025 10:04:17,1033 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,130",12/02/2025 10:12:16,11 W GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,500,003,636",12/02/2025 10:17:44,400 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,500,003,637",12/02/2025 10:17:46,400 E ILLINOIS ST,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8306
"8,000,076,145",12/02/2025 10:19:52,320 W ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,146",12/02/2025 10:20:42,225 W ILLINOIS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,147",12/02/2025 10:36:18,1147 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3904
"8,000,076,150",12/02/2025 10:38:20,169 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,149",12/02/2025 10:38:29,1509 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3904
"8,000,076,151",12/02/2025 10:38:40,115 W KINZIE ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,500,003,639",12/02/2025 10:41:41,1142 N STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,640",12/02/2025 10:41:57,1100 N STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,766",12/02/2025 10:53:13,1100 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8306
"8,500,003,767",12/02/2025 10:53:14,1100 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8306
"8,500,003,768",12/02/2025 11:09:50,400 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,769",12/02/2025 11:09:52,400 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8305
"8,500,003,771",12/02/2025 11:12:15,0 N DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8305
"8,500,003,772",12/02/2025 11:12:18,0 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,773",12/02/2025 11:12:50,0 N DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8305
"8,500,003,774",12/02/2025 11:13:18,100 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,003,641",12/02/2025 11:22:19,600 N STATE ST,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8305
"8,000,076,156",12/02/2025 11:26:27,180 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,157",12/02/2025 11:26:30,180 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,158",12/02/2025 11:27:17,5 W GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,076,160",12/02/2025 11:29:39,1115 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,163",12/02/2025 11:31:46,1444 W HUBBARD ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,164",12/02/2025 11:32:08,1500 W HUBBARD ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,076,166",12/02/2025 11:32:10,1508 W HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,165",12/02/2025 11:34:00,504 S HALSTED ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,FI3602
"8,000,076,168",12/02/2025 11:35:24,832 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,170",12/02/2025 11:35:51,866 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,169",12/02/2025 11:35:55,747 N NOBLE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,171",12/02/2025 11:37:02,1104 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,172",12/02/2025 11:38:14,1302 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,173",12/02/2025 11:38:33,1352 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,076,174",12/02/2025 11:39:09,1420 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,175",12/02/2025 11:39:10,1422 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,176",12/02/2025 11:39:18,1438 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,177",12/02/2025 11:39:25,1452 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,178",12/02/2025 11:40:09,1529 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,076,179",12/02/2025 11:49:48,1472 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,181",12/02/2025 11:49:50,1460 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,182",12/02/2025 11:49:56,1428 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,075,823",12/02/2025 11:50:15,336 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,075,826",12/02/2025 11:50:16,336 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,075,828",12/02/2025 11:50:25,320 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,075,832",12/02/2025 11:50:27,320 S DEARBORN ST,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3601
"8,000,076,180",12/02/2025 11:50:41,1240 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,076,186",12/02/2025 11:55:38,1529 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,500,003,642",12/02/2025 11:55:56,400 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,003,643",12/02/2025 11:55:58,400 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,000,076,187",12/02/2025 11:55:59,1459 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
